,taps,spoint,dips,sdips,beeps,sbeeps,spointless,time_concert
2021-10-26 19:14:36.340000+00:00,0,0.7066482778577162,0.0,0.0,0.0,0.7066482778577162,0.7066482778577162,5190340.0
2021-10-26 19:14:36.360000+00:00,0,0.5063356166481006,0.0,0.0,0.0,0.5063356166481006,0.5063356166481006,5190360.0
2021-10-26 19:14:36.380000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5190380.0
2021-10-26 19:14:36.400000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5190400.0
2021-10-26 19:14:36.420000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5190420.0
2021-10-26 19:14:36.440000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5190440.0
2021-10-26 19:14:36.460000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5190460.0
2021-10-26 19:14:36.480000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5190480.0
2021-10-26 19:14:36.500000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5190500.0
2021-10-26 19:14:36.520000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5190520.0
2021-10-26 19:14:36.540000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5190540.0
2021-10-26 19:14:36.560000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5190560.0
2021-10-26 19:14:36.580000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5190580.0
2021-10-26 19:14:36.600000+00:00,0,0.0,0.0,-0.00132900225654828,0.0,0.0,-0.00132900225654828,5190600.0
2021-10-26 19:14:36.620000+00:00,0,0.0,0.0,-0.0036126026839562553,0.0,0.0,-0.0036126026839562553,5190620.0
2021-10-26 19:14:36.640000+00:00,0,0.0,0.0,-0.008787386724681484,0.0,0.0,-0.008787386724681484,5190640.0
2021-10-26 19:14:36.660000+00:00,0,0.0,0.0,-0.019126888966507723,0.0,0.0,-0.019126888966507723,5190660.0
2021-10-26 19:14:36.680000+00:00,0,0.0,0.0,-0.03725409273954018,0.0,0.0,-0.03725409273954018,5190680.0
2021-10-26 19:14:36.700000+00:00,0,0.0,0.0,-0.06493049347166995,0.0,0.0,-0.06493049347166995,5190700.0
2021-10-26 19:14:36.720000+00:00,0,0.0,0.0,-0.10126712332962012,0.0,0.0,-0.10126712332962012,5190720.0
2021-10-26 19:14:36.740000+00:00,0,0.0,0.0,-0.14132965557154326,0.0,0.0,-0.14132965557154326,5190740.0
2021-10-26 19:14:36.760000+00:00,0,0.0,0.0,-0.1764993805169191,0.0,0.0,-0.1764993805169191,5190760.0
2021-10-26 19:14:36.780000+00:00,0,0.0,-0.2,-0.19724142334878325,0.0,0.0,-0.19724142334878325,5190780.0
2021-10-26 19:14:36.800000+00:00,0,0.0,0.0,-0.19724142334878325,0.0,0.0,-0.19724142334878325,5190800.0
2021-10-26 19:14:36.820000+00:00,0,0.0,0.0,-0.1764993805169191,0.0,0.0,-0.1764993805169191,5190820.0
2021-10-26 19:14:36.840000+00:00,0,0.0,0.0,-0.14132965557154326,0.0,0.0,-0.14132965557154326,5190840.0
2021-10-26 19:14:36.860000+00:00,0,0.0,0.0,-0.10126712332962012,0.0,0.0,-0.10126712332962012,5190860.0
2021-10-26 19:14:36.880000+00:00,0,0.0,0.0,-0.06493049347166995,0.0,0.0,-0.06493049347166995,5190880.0
2021-10-26 19:14:36.900000+00:00,0,0.0,0.0,-0.03725409273954018,0.0,0.0,-0.03725409273954018,5190900.0
2021-10-26 19:14:36.920000+00:00,0,0.0,0.0,-0.019126888966507723,0.0,0.0,-0.019126888966507723,5190920.0
2021-10-26 19:14:36.940000+00:00,0,0.0,0.0,-0.008787386724681484,0.0,0.0,-0.008787386724681484,5190940.0
2021-10-26 19:14:36.960000+00:00,0,0.0,0.0,-0.0036126026839562553,0.0,0.0,-0.0036126026839562553,5190960.0
2021-10-26 19:14:36.980000+00:00,0,0.0,0.0,-0.00132900225654828,0.0,0.0,-0.00132900225654828,5190980.0
2021-10-26 19:14:37+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5191000.0
2021-10-26 19:14:37.020000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5191020.0
2021-10-26 19:14:37.040000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5191040.0
2021-10-26 19:14:37.060000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5191060.0
2021-10-26 19:14:37.080000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5191080.0
2021-10-26 19:14:37.100000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5191100.0
2021-10-26 19:14:37.120000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5191120.0
2021-10-26 19:14:37.140000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5191140.0
2021-10-26 19:14:37.160000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5191160.0
2021-10-26 19:14:37.180000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5191180.0
2021-10-26 19:14:37.200000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5191200.0
2021-10-26 19:14:37.220000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5191220.0
2021-10-26 19:14:37.240000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5191240.0
2021-10-26 19:14:37.260000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5191260.0
2021-10-26 19:14:37.280000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5191280.0
2021-10-26 19:14:37.300000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5191300.0
2021-10-26 19:14:37.320000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5191320.0
2021-10-26 19:14:37.340000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5191340.0
2021-10-26 19:14:37.360000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5191360.0
2021-10-26 19:14:37.380000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5191380.0
2021-10-26 19:14:37.400000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5191400.0
2021-10-26 19:14:37.420000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5191420.0
2021-10-26 19:14:37.440000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5191440.0
2021-10-26 19:14:37.460000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5191460.0
2021-10-26 19:14:37.480000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5191480.0
2021-10-26 19:14:37.500000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5191500.0
2021-10-26 19:14:37.520000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5191520.0
2021-10-26 19:14:37.540000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5191540.0
2021-10-26 19:14:37.560000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5191560.0
2021-10-26 19:14:37.580000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5191580.0
2021-10-26 19:14:37.600000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5191600.0
2021-10-26 19:14:37.620000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5191620.0
2021-10-26 19:14:37.640000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5191640.0
2021-10-26 19:14:37.660000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5191660.0
2021-10-26 19:14:37.680000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5191680.0
2021-10-26 19:14:37.700000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5191700.0
2021-10-26 19:14:37.720000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5191720.0
2021-10-26 19:14:37.740000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5191740.0
2021-10-26 19:14:37.760000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5191760.0
2021-10-26 19:14:37.780000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5191780.0
2021-10-26 19:14:37.800000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5191800.0
2021-10-26 19:14:37.820000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5191820.0
2021-10-26 19:14:37.840000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5191840.0
2021-10-26 19:14:37.860000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5191860.0
2021-10-26 19:14:37.880000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5191880.0
2021-10-26 19:14:37.900000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5191900.0
2021-10-26 19:14:37.920000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5191920.0
2021-10-26 19:14:37.940000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5191940.0
2021-10-26 19:14:37.960000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5191960.0
2021-10-26 19:14:37.980000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5191980.0
2021-10-26 19:14:38+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5192000.0
2021-10-26 19:14:38.020000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5192020.0
2021-10-26 19:14:38.040000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5192040.0
2021-10-26 19:14:38.060000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5192060.0
2021-10-26 19:14:38.080000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5192080.0
2021-10-26 19:14:38.100000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5192100.0
2021-10-26 19:14:38.120000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5192120.0
2021-10-26 19:14:38.140000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5192140.0
2021-10-26 19:14:38.160000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5192160.0
2021-10-26 19:14:38.180000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5192180.0
2021-10-26 19:14:38.200000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5192200.0
2021-10-26 19:14:38.220000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5192220.0
2021-10-26 19:14:38.240000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5192240.0
2021-10-26 19:14:38.260000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5192260.0
2021-10-26 19:14:38.280000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5192280.0
2021-10-26 19:14:38.300000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5192300.0
2021-10-26 19:14:38.320000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5192320.0
2021-10-26 19:14:38.340000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5192340.0
2021-10-26 19:14:38.360000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5192360.0
2021-10-26 19:14:38.380000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5192380.0
2021-10-26 19:14:38.400000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5192400.0
2021-10-26 19:14:38.420000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5192420.0
2021-10-26 19:14:38.440000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5192440.0
2021-10-26 19:14:38.460000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5192460.0
2021-10-26 19:14:38.480000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5192480.0
2021-10-26 19:14:38.500000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5192500.0
2021-10-26 19:14:38.520000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5192520.0
2021-10-26 19:14:38.540000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5192540.0
2021-10-26 19:14:38.560000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5192560.0
2021-10-26 19:14:38.580000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5192580.0
2021-10-26 19:14:38.600000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5192600.0
2021-10-26 19:14:38.620000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5192620.0
2021-10-26 19:14:38.640000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5192640.0
2021-10-26 19:14:38.660000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5192660.0
2021-10-26 19:14:38.680000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5192680.0
2021-10-26 19:14:38.700000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5192700.0
2021-10-26 19:14:38.720000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5192720.0
2021-10-26 19:14:38.740000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5192740.0
2021-10-26 19:14:38.760000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5192760.0
2021-10-26 19:14:38.780000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5192780.0
2021-10-26 19:14:38.800000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5192800.0
2021-10-26 19:14:38.820000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5192820.0
2021-10-26 19:14:38.840000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5192840.0
2021-10-26 19:14:38.860000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5192860.0
2021-10-26 19:14:38.880000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5192880.0
2021-10-26 19:14:38.900000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5192900.0
2021-10-26 19:14:38.920000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5192920.0
2021-10-26 19:14:38.940000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5192940.0
2021-10-26 19:14:38.960000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5192960.0
2021-10-26 19:14:38.980000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5192980.0
2021-10-26 19:14:39+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5193000.0
2021-10-26 19:14:39.020000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5193020.0
2021-10-26 19:14:39.040000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5193040.0
2021-10-26 19:14:39.060000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5193060.0
2021-10-26 19:14:39.080000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5193080.0
2021-10-26 19:14:39.100000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5193100.0
2021-10-26 19:14:39.120000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5193120.0
2021-10-26 19:14:39.140000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5193140.0
2021-10-26 19:14:39.160000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5193160.0
2021-10-26 19:14:39.180000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5193180.0
2021-10-26 19:14:39.200000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5193200.0
2021-10-26 19:14:39.220000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5193220.0
2021-10-26 19:14:39.240000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5193240.0
2021-10-26 19:14:39.260000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5193260.0
2021-10-26 19:14:39.280000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5193280.0
2021-10-26 19:14:39.300000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5193300.0
2021-10-26 19:14:39.320000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5193320.0
2021-10-26 19:14:39.340000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5193340.0
2021-10-26 19:14:39.360000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5193360.0
2021-10-26 19:14:39.380000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5193380.0
2021-10-26 19:14:39.400000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5193400.0
2021-10-26 19:14:39.420000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5193420.0
2021-10-26 19:14:39.440000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5193440.0
2021-10-26 19:14:39.460000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5193460.0
2021-10-26 19:14:39.480000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5193480.0
2021-10-26 19:14:39.500000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5193500.0
2021-10-26 19:14:39.520000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5193520.0
2021-10-26 19:14:39.540000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5193540.0
2021-10-26 19:14:39.560000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5193560.0
2021-10-26 19:14:39.580000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5193580.0
2021-10-26 19:14:39.600000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5193600.0
2021-10-26 19:14:39.620000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5193620.0
2021-10-26 19:14:39.640000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5193640.0
2021-10-26 19:14:39.660000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5193660.0
2021-10-26 19:14:39.680000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5193680.0
2021-10-26 19:14:39.700000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5193700.0
2021-10-26 19:14:39.720000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5193720.0
2021-10-26 19:14:39.740000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5193740.0
2021-10-26 19:14:39.760000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5193760.0
2021-10-26 19:14:39.780000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5193780.0
2021-10-26 19:14:39.800000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5193800.0
2021-10-26 19:14:39.820000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5193820.0
2021-10-26 19:14:39.840000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5193840.0
2021-10-26 19:14:39.860000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5193860.0
2021-10-26 19:14:39.880000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5193880.0
2021-10-26 19:14:39.900000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5193900.0
2021-10-26 19:14:39.920000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5193920.0
2021-10-26 19:14:39.940000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5193940.0
2021-10-26 19:14:39.960000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5193960.0
2021-10-26 19:14:39.980000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5193980.0
2021-10-26 19:14:40+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5194000.0
2021-10-26 19:14:40.020000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5194020.0
2021-10-26 19:14:40.040000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5194040.0
2021-10-26 19:14:40.060000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5194060.0
2021-10-26 19:14:40.080000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5194080.0
2021-10-26 19:14:40.100000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5194100.0
2021-10-26 19:14:40.120000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5194120.0
2021-10-26 19:14:40.140000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5194140.0
2021-10-26 19:14:40.160000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5194160.0
2021-10-26 19:14:40.180000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5194180.0
2021-10-26 19:14:40.200000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5194200.0
2021-10-26 19:14:40.220000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5194220.0
2021-10-26 19:14:40.240000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5194240.0
2021-10-26 19:14:40.260000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5194260.0
2021-10-26 19:14:40.280000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5194280.0
2021-10-26 19:14:40.300000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5194300.0
2021-10-26 19:14:40.320000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5194320.0
2021-10-26 19:14:40.340000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5194340.0
2021-10-26 19:14:40.360000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5194360.0
2021-10-26 19:14:40.380000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5194380.0
2021-10-26 19:14:40.400000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5194400.0
2021-10-26 19:14:40.420000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5194420.0
2021-10-26 19:14:40.440000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5194440.0
2021-10-26 19:14:40.460000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5194460.0
2021-10-26 19:14:40.480000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5194480.0
2021-10-26 19:14:40.500000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5194500.0
2021-10-26 19:14:40.520000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5194520.0
2021-10-26 19:14:40.540000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5194540.0
2021-10-26 19:14:40.560000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5194560.0
2021-10-26 19:14:40.580000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5194580.0
2021-10-26 19:14:40.600000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5194600.0
2021-10-26 19:14:40.620000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5194620.0
2021-10-26 19:14:40.640000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5194640.0
2021-10-26 19:14:40.660000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5194660.0
2021-10-26 19:14:40.680000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5194680.0
2021-10-26 19:14:40.700000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5194700.0
2021-10-26 19:14:40.720000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5194720.0
2021-10-26 19:14:40.740000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5194740.0
2021-10-26 19:14:40.760000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5194760.0
2021-10-26 19:14:40.780000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5194780.0
2021-10-26 19:14:40.800000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5194800.0
2021-10-26 19:14:40.820000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5194820.0
2021-10-26 19:14:40.840000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5194840.0
2021-10-26 19:14:40.860000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5194860.0
2021-10-26 19:14:40.880000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5194880.0
2021-10-26 19:14:40.900000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5194900.0
2021-10-26 19:14:40.920000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5194920.0
2021-10-26 19:14:40.940000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5194940.0
2021-10-26 19:14:40.960000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5194960.0
2021-10-26 19:14:40.980000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5194980.0
2021-10-26 19:14:41+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5195000.0
2021-10-26 19:14:41.020000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5195020.0
2021-10-26 19:14:41.040000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5195040.0
2021-10-26 19:14:41.060000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5195060.0
2021-10-26 19:14:41.080000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5195080.0
2021-10-26 19:14:41.100000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5195100.0
2021-10-26 19:14:41.120000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5195120.0
2021-10-26 19:14:41.140000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5195140.0
2021-10-26 19:14:41.160000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5195160.0
2021-10-26 19:14:41.180000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5195180.0
2021-10-26 19:14:41.200000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5195200.0
2021-10-26 19:14:41.220000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5195220.0
2021-10-26 19:14:41.240000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5195240.0
2021-10-26 19:14:41.260000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5195260.0
2021-10-26 19:14:41.280000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5195280.0
2021-10-26 19:14:41.300000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5195300.0
2021-10-26 19:14:41.320000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5195320.0
2021-10-26 19:14:41.340000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5195340.0
2021-10-26 19:14:41.360000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5195360.0
2021-10-26 19:14:41.380000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5195380.0
2021-10-26 19:14:41.400000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5195400.0
2021-10-26 19:14:41.420000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5195420.0
2021-10-26 19:14:41.440000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5195440.0
2021-10-26 19:14:41.460000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5195460.0
2021-10-26 19:14:41.480000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5195480.0
2021-10-26 19:14:41.500000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5195500.0
2021-10-26 19:14:41.520000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5195520.0
2021-10-26 19:14:41.540000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5195540.0
2021-10-26 19:14:41.560000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5195560.0
2021-10-26 19:14:41.580000+00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,5195580.0
